age,marital,education,balance,housing,loan,duration,campaign,pdays,previous,poutcome,deposit
25,single,secondary,-191,yes,no,958,7,-1,0,unknown,yes
38,divorced,secondary,1686,yes,no,9,28,-1,0,unknown,no
34,single,secondary,6053,yes,no,26,5,-1,0,unknown,no
41,single,secondary,2184,no,no,91,2,-1,0,unknown,no
57,married,secondary,789,no,no,2635,3,-1,0,unknown,no
49,divorced,tertiary,1115,no,no,138,9,-1,0,unknown,no
46,married,tertiary,341,no,no,318,2,-1,0,unknown,no
49,married,primary,226,yes,no,326,5,-1,0,unknown,no
58,married,unknown,2445,no,no,1403,3,-1,0,unknown,no
50,married,primary,0,no,no,179,2,-1,0,unknown,no
43,divorced,secondary,6835,no,no,262,2,-1,0,unknown,no
41,married,secondary,4178,no,no,168,2,-1,0,unknown,no
37,married,secondary,1818,yes,no,193,11,-1,0,unknown,no
53,married,secondary,208,no,no,333,15,-1,0,unknown,no
45,married,tertiary,0,yes,no,50,2,-1,0,unknown,no
43,married,unknown,-19,no,yes,241,2,-1,0,unknown,no
37,married,tertiary,2685,no,no,187,2,-1,0,unknown,no
56,married,tertiary,1062,no,no,37,2,-1,0,unknown,no
50,married,secondary,17,no,no,189,2,-1,0,unknown,no
59,divorced,secondary,602,no,no,89,3,-1,0,unknown,no
53,divorced,secondary,0,no,no,101,2,-1,0,unknown,no
36,married,tertiary,408,no,no,112,3,-1,0,unknown,no
36,single,primary,2562,no,no,489,2,-1,0,unknown,no
41,divorced,unknown,143,no,no,141,4,-1,0,unknown,no
56,divorced,tertiary,-1968,no,no,60,3,-1,0,unknown,no
39,single,tertiary,610,no,no,241,2,-1,0,unknown,no
50,married,tertiary,89,no,no,35,2,-1,0,unknown,no
50,married,primary,-141,yes,no,61,2,-1,0,unknown,no
50,married,primary,29,no,no,135,5,-1,0,unknown,no
38,single,secondary,3054,no,no,24,11,-1,0,unknown,no
46,married,primary,4064,no,no,62,4,-1,0,unknown,no
57,divorced,unknown,887,no,no,43,8,-1,0,unknown,no
57,married,secondary,570,no,no,75,2,-1,0,unknown,no
52,married,secondary,5614,yes,no,177,3,-1,0,unknown,no
49,divorced,primary,912,no,no,170,2,-1,0,unknown,no
57,married,unknown,2266,no,no,42,5,-1,0,unknown,no
35,single,secondary,2830,no,no,22,12,-1,0,unknown,no
50,married,primary,480,yes,no,99,5,-1,0,unknown,no
56,divorced,primary,438,no,no,139,2,-1,0,unknown,no
54,married,primary,-51,no,no,198,10,-1,0,unknown,no
39,married,primary,4899,no,no,394,2,-1,0,unknown,no
60,married,tertiary,2868,no,no,42,7,-1,0,unknown,no
28,married,primary,103,yes,no,41,28,-1,0,unknown,no
45,married,primary,360,no,no,98,2,-1,0,unknown,no
52,married,primary,1624,no,no,114,3,-1,0,unknown,no
56,married,tertiary,52,no,no,191,3,-1,0,unknown,no
37,married,secondary,2209,no,no,167,2,-1,0,unknown,no
30,married,tertiary,34,yes,yes,238,3,-1,0,unknown,no
41,married,secondary,1273,no,no,73,3,-1,0,unknown,no
51,married,secondary,37,no,yes,206,2,-1,0,unknown,no
59,married,primary,6955,no,yes,179,10,-1,0,unknown,no
39,single,tertiary,490,no,no,44,3,-1,0,unknown,no
56,married,secondary,1860,yes,no,129,5,-1,0,unknown,no
41,married,tertiary,3135,yes,yes,160,3,-1,0,unknown,no
50,married,tertiary,67,no,yes,156,3,-1,0,unknown,no
57,married,tertiary,0,yes,yes,512,2,-1,0,unknown,no
36,single,secondary,1173,yes,yes,50,5,-1,0,unknown,no
38,married,tertiary,2978,no,yes,65,2,-1,0,unknown,no
32,married,secondary,1873,yes,yes,23,24,-1,0,unknown,no
58,married,primary,4015,no,no,106,3,-1,0,unknown,no
38,married,secondary,746,no,no,256,3,-1,0,unknown,no
48,divorced,secondary,7,no,no,633,2,-1,0,unknown,no
42,married,secondary,1002,no,no,109,3,-1,0,unknown,no
56,married,secondary,337,yes,no,99,2,-1,0,unknown,no
40,married,primary,746,no,no,246,3,-1,0,unknown,no
56,married,primary,770,yes,no,59,3,-1,0,unknown,no
60,divorced,tertiary,662,no,no,241,4,-1,0,unknown,no
36,married,secondary,1736,yes,no,63,1,-1,0,unknown,no
37,single,secondary,847,no,no,54,1,-1,0,unknown,no
46,single,secondary,3494,yes,no,87,1,-1,0,unknown,no
59,married,secondary,-162,yes,yes,122,1,-1,0,unknown,no
43,married,primary,519,no,no,973,2,-1,0,unknown,yes
46,married,primary,4,no,yes,166,1,-1,0,unknown,no
39,married,secondary,0,no,no,375,1,-1,0,unknown,no
56,divorced,primary,3,no,no,111,1,-1,0,unknown,no
43,married,primary,1794,yes,no,35,1,-1,0,unknown,no
51,married,secondary,806,no,no,32,1,-1,0,unknown,no
46,married,secondary,0,no,no,625,1,-1,0,unknown,no
55,married,secondary,0,yes,yes,124,1,-1,0,unknown,no
58,married,secondary,683,no,no,157,2,-1,0,unknown,no
60,married,secondary,1690,no,no,1467,4,-1,0,unknown,yes
53,married,secondary,2057,yes,no,134,1,-1,0,unknown,no
53,married,secondary,472,yes,yes,325,1,-1,0,unknown,no
38,married,primary,15477,no,no,114,2,-1,0,unknown,no
48,married,tertiary,5320,yes,no,792,1,-1,0,unknown,yes
50,divorced,tertiary,261,no,no,155,1,-1,0,unknown,no
35,single,secondary,250,no,no,170,1,-1,0,unknown,no
45,single,primary,1006,no,no,124,1,-1,0,unknown,no
38,married,secondary,0,yes,no,111,1,-1,0,unknown,no
49,single,unknown,443,no,no,25,11,-1,0,unknown,no
35,divorced,primary,1465,no,no,40,1,-1,0,unknown,no
57,married,unknown,1054,no,no,25,3,-1,0,unknown,no
47,divorced,tertiary,194,no,no,368,2,-1,0,unknown,no
40,married,tertiary,2135,yes,no,95,1,-1,0,unknown,no
44,married,secondary,522,no,yes,911,1,-1,0,unknown,yes
53,married,secondary,1777,yes,no,253,1,-1,0,unknown,no
59,married,tertiary,279,no,no,41,1,-1,0,unknown,no
55,divorced,primary,0,no,no,398,2,-1,0,unknown,no
56,single,secondary,4365,no,no,361,1,-1,0,unknown,no
45,married,unknown,550,no,yes,97,1,-1,0,unknown,no
31,married,primary,224,yes,no,20,19,-1,0,unknown,no
49,married,primary,1119,yes,no,493,1,-1,0,unknown,no
42,married,secondary,297,no,no,65,1,-1,0,unknown,no
45,married,primary,4994,no,no,48,1,-1,0,unknown,no
26,single,secondary,-46,yes,no,382,7,-1,0,unknown,yes
40,divorced,tertiary,224,no,no,606,1,-1,0,unknown,no
46,married,secondary,457,yes,yes,74,1,-1,0,unknown,no
52,divorced,primary,1697,no,no,153,1,-1,0,unknown,no
52,married,tertiary,2269,no,no,1210,1,-1,0,unknown,yes
50,divorced,secondary,396,no,no,716,2,-1,0,unknown,yes
42,married,secondary,0,yes,no,158,1,-1,0,unknown,no
54,married,primary,2281,yes,no,158,1,-1,0,unknown,no
48,divorced,tertiary,0,yes,yes,139,1,-1,0,unknown,no
57,married,secondary,9689,yes,no,313,1,-1,0,unknown,no
43,married,unknown,0,no,no,273,1,-1,0,unknown,no
44,married,secondary,-1746,yes,no,218,1,-1,0,unknown,no
43,married,unknown,1517,no,no,45,1,-1,0,unknown,no
52,married,tertiary,1545,no,no,115,4,-1,0,unknown,no
43,single,primary,0,no,no,280,1,-1,0,unknown,no
35,married,secondary,165,no,yes,109,1,-1,0,unknown,no
51,married,secondary,0,no,yes,179,3,-1,0,unknown,no
42,single,unknown,61,no,no,115,1,-1,0,unknown,no
44,married,secondary,-254,no,no,25,1,-1,0,unknown,no
56,divorced,tertiary,310,no,no,75,4,-1,0,unknown,no
42,married,primary,3717,no,no,235,1,-1,0,unknown,no
38,married,unknown,933,no,no,95,2,-1,0,unknown,no
35,married,secondary,347,no,no,231,1,-1,0,unknown,no
41,divorced,tertiary,24055,no,yes,132,1,-1,0,unknown,no
47,married,tertiary,1917,no,no,39,2,-1,0,unknown,no
44,single,secondary,2886,no,no,31,1,-1,0,unknown,no
50,married,unknown,-1137,yes,yes,64,1,-1,0,unknown,no
54,married,unknown,386,no,yes,838,1,-1,0,unknown,yes
38,married,secondary,1604,no,no,1276,1,-1,0,unknown,no
43,married,secondary,584,no,no,27,1,-1,0,unknown,no
39,single,secondary,759,yes,no,100,1,-1,0,unknown,no
43,divorced,unknown,1,no,no,188,1,-1,0,unknown,no
58,married,secondary,5523,no,no,141,1,-1,0,unknown,no
44,married,primary,0,no,yes,144,1,-1,0,unknown,no
57,married,secondary,468,yes,no,329,1,-1,0,unknown,no
57,married,secondary,0,no,no,45,4,-1,0,unknown,no
40,married,secondary,5807,yes,no,98,1,-1,0,unknown,no
44,married,secondary,179,yes,no,75,3,-1,0,unknown,no
44,single,primary,10984,no,no,258,18,-1,0,unknown,no
40,married,secondary,109,no,no,402,22,-1,0,unknown,no
54,married,primary,1463,no,no,60,1,-1,0,unknown,no
40,divorced,secondary,1876,no,yes,269,1,-1,0,unknown,no
56,married,tertiary,0,no,yes,422,1,-1,0,unknown,yes
37,married,secondary,1038,no,no,307,3,-1,0,unknown,no
57,married,tertiary,9311,no,no,485,3,-1,0,unknown,no
50,divorced,secondary,0,yes,no,174,1,-1,0,unknown,no
57,married,tertiary,9103,no,yes,1098,2,-1,0,unknown,yes
30,divorced,secondary,457,yes,no,115,20,-1,0,unknown,no
43,single,tertiary,126,yes,no,351,2,-1,0,unknown,no
46,divorced,primary,0,no,no,62,2,-1,0,unknown,no
41,married,secondary,0,no,no,89,1,-1,0,unknown,no
43,married,secondary,0,yes,no,113,1,-1,0,unknown,no
49,married,primary,923,no,no,471,2,-1,0,unknown,no
36,married,tertiary,1355,yes,no,256,8,-1,0,unknown,no
55,married,secondary,5,no,no,108,1,-1,0,unknown,no
41,married,secondary,167,no,no,48,1,-1,0,unknown,no
38,married,secondary,1005,no,no,76,12,-1,0,unknown,no
35,married,primary,14,yes,no,35,1,-1,0,unknown,no
55,divorced,secondary,1735,no,no,375,2,-1,0,unknown,no
47,divorced,secondary,287,no,no,63,1,-1,0,unknown,no
52,married,tertiary,0,no,no,166,1,-1,0,unknown,no
41,single,primary,-206,no,no,342,1,-1,0,unknown,no
36,married,secondary,0,no,no,332,3,-1,0,unknown,no
56,married,secondary,878,no,no,123,3,-1,0,unknown,no
53,divorced,secondary,-223,no,no,160,1,-1,0,unknown,no
57,married,primary,1466,no,no,326,1,-1,0,unknown,no
56,married,secondary,3164,no,no,245,3,-1,0,unknown,no
44,married,tertiary,2400,no,no,82,1,-1,0,unknown,no
40,married,secondary,408,yes,no,37,4,-1,0,unknown,no
41,married,tertiary,0,no,no,95,1,-1,0,unknown,no
47,married,primary,2559,no,no,374,1,-1,0,unknown,no
36,single,tertiary,977,no,no,172,2,-1,0,unknown,no
45,married,primary,0,no,yes,74,2,-1,0,unknown,no
57,married,tertiary,27069,no,yes,174,3,-1,0,unknown,no
48,married,secondary,3260,no,no,111,3,-1,0,unknown,no
56,married,unknown,665,yes,no,109,2,-1,0,unknown,no
46,married,primary,296,yes,no,205,4,-1,0,unknown,no
56,married,unknown,0,no,no,471,2,-1,0,unknown,no
27,married,secondary,-48,yes,no,168,2,-1,0,unknown,no
38,married,tertiary,0,yes,no,211,2,-1,0,unknown,no
60,married,secondary,0,no,no,105,2,-1,0,unknown,no
25,married,secondary,-306,yes,no,534,3,-1,0,unknown,no
37,married,secondary,43,yes,no,250,3,-1,0,unknown,no
41,married,secondary,-771,no,yes,343,2,-1,0,unknown,no
42,married,tertiary,-215,no,no,1573,5,-1,0,unknown,yes
56,married,secondary,549,no,yes,181,2,-1,0,unknown,no
47,married,secondary,302,yes,no,89,3,-1,0,unknown,no
28,married,secondary,-494,yes,no,232,2,-1,0,unknown,no
49,divorced,tertiary,557,yes,no,126,5,-1,0,unknown,no
56,married,secondary,5879,no,no,237,3,-1,0,unknown,no
51,married,tertiary,3045,no,yes,208,2,-1,0,unknown,no
60,married,secondary,196,no,no,583,3,-1,0,unknown,no
50,married,primary,1098,no,no,174,3,-1,0,unknown,no
36,single,secondary,7123,no,no,26,17,-1,0,unknown,no
52,married,secondary,1500,no,yes,109,3,-1,0,unknown,no
51,married,secondary,1295,no,yes,288,2,-1,0,unknown,no
43,married,secondary,672,yes,no,14,6,-1,0,unknown,no
20,single,secondary,-322,yes,no,73,4,-1,0,unknown,no
36,married,primary,44,no,no,11,2,-1,0,unknown,no
47,married,secondary,1111,no,no,415,4,-1,0,unknown,no
39,single,secondary,470,yes,no,44,2,-1,0,unknown,no
53,married,primary,3975,no,no,23,2,-1,0,unknown,no
38,divorced,tertiary,348,no,no,446,1,-1,0,unknown,no
29,single,secondary,908,yes,no,1663,1,-1,0,unknown,yes
60,married,primary,4722,no,no,459,3,-1,0,unknown,no
43,married,secondary,506,no,no,398,1,-1,0,unknown,no
47,married,tertiary,1694,no,yes,560,3,-1,0,unknown,yes
55,married,primary,16,no,no,64,1,-1,0,unknown,no
42,married,secondary,-9,no,no,248,1,-1,0,unknown,no
39,divorced,secondary,80,no,no,124,2,-1,0,unknown,no
51,married,secondary,495,yes,yes,154,8,-1,0,unknown,no
57,married,tertiary,-92,yes,yes,1617,1,-1,0,unknown,yes
39,divorced,tertiary,-251,no,no,421,6,-1,0,unknown,no
60,married,secondary,1393,no,no,591,6,-1,0,unknown,no
47,married,secondary,1121,no,no,454,6,-1,0,unknown,no
57,married,unknown,5,no,no,165,2,-1,0,unknown,no
37,married,secondary,1549,yes,no,161,7,-1,0,unknown,no
40,married,primary,0,no,no,618,4,-1,0,unknown,no
38,married,secondary,293,no,no,70,2,-1,0,unknown,no
41,married,secondary,2067,yes,no,120,4,-1,0,unknown,no
36,single,primary,207,no,no,1478,5,-1,0,unknown,no
47,married,tertiary,33,yes,yes,14,25,-1,0,unknown,no
56,married,secondary,475,yes,yes,110,4,-1,0,unknown,no
46,married,secondary,101,yes,no,40,4,-1,0,unknown,no
40,married,secondary,188,yes,yes,570,2,-1,0,unknown,yes
36,divorced,tertiary,0,no,no,519,2,-1,0,unknown,no
44,married,secondary,251,no,no,14,6,-1,0,unknown,no
59,married,secondary,544,no,no,67,2,-1,0,unknown,no
54,married,secondary,515,no,yes,825,2,-1,0,unknown,no
41,divorced,tertiary,-319,no,no,263,3,-1,0,unknown,no
38,single,tertiary,2885,yes,no,1422,10,-1,0,unknown,yes
45,married,primary,186,no,no,554,2,-1,0,unknown,no
34,married,secondary,490,yes,no,55,12,-1,0,unknown,no
39,divorced,primary,4168,yes,no,172,3,-1,0,unknown,no
37,married,tertiary,142,no,no,553,2,-1,0,unknown,no
38,single,unknown,9669,no,no,15,3,-1,0,unknown,no
56,married,primary,954,no,no,81,10,-1,0,unknown,no
39,divorced,secondary,127,no,no,150,2,-1,0,unknown,no
44,divorced,tertiary,2237,yes,no,125,2,-1,0,unknown,no
38,married,primary,3419,yes,no,324,5,-1,0,unknown,no
47,married,secondary,-57,no,yes,93,2,-1,0,unknown,no
36,married,secondary,0,yes,no,156,7,-1,0,unknown,no
32,single,secondary,2326,yes,no,62,3,-1,0,unknown,no
55,married,primary,2074,no,no,19,4,-1,0,unknown,no
42,married,secondary,396,no,yes,47,2,-1,0,unknown,no
49,married,primary,2,yes,no,16,20,-1,0,unknown,no
52,married,primary,-107,yes,yes,134,2,-1,0,unknown,no
31,married,secondary,1361,yes,no,176,4,-1,0,unknown,no
48,married,secondary,10724,no,no,238,3,-1,0,unknown,no
50,divorced,unknown,2812,yes,no,17,37,-1,0,unknown,no
43,married,tertiary,177,no,no,9,18,-1,0,unknown,no
30,married,secondary,685,yes,no,25,3,-1,0,unknown,no
45,married,tertiary,904,yes,yes,14,9,-1,0,unknown,no
42,married,primary,161,yes,no,365,3,-1,0,unknown,no
39,married,primary,12,no,no,210,2,-1,0,unknown,no
43,married,primary,377,no,yes,11,5,-1,0,unknown,no
37,married,secondary,0,no,no,12,14,-1,0,unknown,no
36,single,primary,1313,yes,no,8,10,-1,0,unknown,no
37,married,secondary,3728,no,no,55,4,-1,0,unknown,no
36,single,primary,79,no,no,9,3,-1,0,unknown,no
59,divorced,secondary,0,no,no,13,5,-1,0,unknown,no
35,married,secondary,273,no,no,28,4,-1,0,unknown,no
54,divorced,tertiary,1241,no,no,17,5,-1,0,unknown,no
54,divorced,tertiary,1323,no,no,47,4,-1,0,unknown,no
37,single,secondary,3876,no,no,8,12,-1,0,unknown,no
56,married,primary,3643,no,no,11,3,-1,0,unknown,no
45,married,unknown,1557,no,no,158,5,-1,0,unknown,no
58,married,primary,741,no,no,81,2,-1,0,unknown,no
39,married,secondary,3832,yes,no,14,13,-1,0,unknown,no
38,divorced,tertiary,155,yes,no,25,26,-1,0,unknown,no
45,divorced,secondary,5163,no,no,9,2,-1,0,unknown,no
42,married,secondary,494,no,no,154,2,-1,0,unknown,no
37,married,primary,1779,yes,no,34,3,-1,0,unknown,no
39,married,secondary,1654,no,no,264,6,-1,0,unknown,no
46,married,secondary,12186,no,no,29,3,-1,0,unknown,no
52,married,secondary,2206,yes,no,20,18,-1,0,unknown,no
42,divorced,tertiary,0,no,no,85,2,-1,0,unknown,no
39,single,unknown,0,no,no,13,11,-1,0,unknown,no
47,married,secondary,505,no,no,152,3,-1,0,unknown,no
24,single,primary,126,yes,no,10,58,-1,0,unknown,no
52,married,primary,911,no,no,29,2,-1,0,unknown,no
38,single,tertiary,1113,no,no,34,4,-1,0,unknown,no
34,married,primary,0,yes,yes,34,29,-1,0,unknown,no
29,single,secondary,-498,yes,no,17,14,-1,0,unknown,no
49,divorced,secondary,3394,yes,no,14,22,-1,0,unknown,no
37,married,unknown,3075,no,no,29,3,-1,0,unknown,no
53,married,unknown,6859,yes,no,32,27,-1,0,unknown,no
56,divorced,primary,0,no,no,134,10,-1,0,unknown,no
47,married,tertiary,2820,no,no,92,3,-1,0,unknown,no
48,divorced,tertiary,0,no,no,26,3,-1,0,unknown,no
33,single,secondary,13494,yes,no,27,25,-1,0,unknown,no
40,married,primary,258,no,no,14,13,-1,0,unknown,no
47,married,secondary,44,no,no,15,3,-1,0,unknown,no
38,single,secondary,530,no,no,17,6,-1,0,unknown,no
44,married,tertiary,1286,yes,no,268,3,-1,0,unknown,no
38,single,secondary,258,no,yes,587,2,-1,0,unknown,no
42,single,unknown,4800,no,no,10,11,-1,0,unknown,no
46,married,tertiary,974,yes,no,652,3,-1,0,unknown,no
31,single,unknown,813,yes,no,16,18,-1,0,unknown,no
36,single,secondary,760,no,no,9,13,-1,0,unknown,no
51,married,tertiary,-265,yes,no,435,4,-1,0,unknown,no
41,divorced,primary,1498,no,no,10,2,-1,0,unknown,no
51,married,secondary,325,yes,no,123,4,-1,0,unknown,no
35,divorced,primary,118,no,no,12,4,-1,0,unknown,no
50,married,secondary,1088,yes,no,179,21,-1,0,unknown,no
53,married,tertiary,77,no,no,13,3,-1,0,unknown,no
55,single,secondary,11,no,no,14,2,-1,0,unknown,no
48,married,secondary,71,no,no,524,4,-1,0,unknown,no
57,divorced,secondary,1168,no,no,74,5,-1,0,unknown,no
48,divorced,primary,2677,no,no,23,3,-1,0,unknown,no
41,married,secondary,0,no,no,850,3,-1,0,unknown,no
42,single,tertiary,-56,yes,no,126,14,-1,0,unknown,no
24,single,tertiary,39,yes,no,15,3,-1,0,unknown,no
52,married,primary,649,yes,yes,7,20,-1,0,unknown,no
53,married,secondary,-214,yes,no,49,4,-1,0,unknown,no
47,divorced,tertiary,2515,no,no,40,3,-1,0,unknown,no
36,divorced,secondary,853,no,no,15,12,-1,0,unknown,no
53,married,primary,57,yes,no,4,20,-1,0,unknown,no
37,married,secondary,1483,no,no,32,9,-1,0,unknown,no
60,divorced,tertiary,2166,no,no,8,9,-1,0,unknown,no
51,married,primary,1550,no,no,12,5,-1,0,unknown,no
47,married,tertiary,12276,no,no,77,5,-1,0,unknown,no
47,married,tertiary,3556,yes,no,130,4,-1,0,unknown,no
52,married,primary,64,no,no,9,5,-1,0,unknown,no
36,divorced,secondary,1573,yes,no,17,10,-1,0,unknown,no
52,divorced,secondary,280,no,no,8,12,-1,0,unknown,no
38,married,primary,-522,yes,yes,18,22,-1,0,unknown,no
51,married,secondary,3984,no,no,7,12,-1,0,unknown,no
48,married,primary,1876,yes,no,11,3,-1,0,unknown,no
37,single,unknown,146,yes,no,16,8,-1,0,unknown,no
43,married,secondary,-312,yes,no,26,11,-1,0,unknown,no
56,married,unknown,0,no,no,39,8,-1,0,unknown,no
42,married,tertiary,1430,yes,yes,16,3,-1,0,unknown,no
52,divorced,tertiary,-297,yes,no,11,21,-1,0,unknown,no
43,married,tertiary,819,no,no,285,4,-1,0,unknown,no
37,married,primary,5052,yes,no,37,3,-1,0,unknown,no
43,married,primary,-59,yes,no,205,5,-1,0,unknown,no
36,married,secondary,976,no,no,408,5,-1,0,unknown,no
33,married,tertiary,0,yes,no,27,16,-1,0,unknown,no
29,single,secondary,142,yes,yes,312,2,-1,0,unknown,no
38,married,tertiary,6209,no,no,46,10,-1,0,unknown,no
42,divorced,secondary,3253,no,no,18,7,-1,0,unknown,no
46,divorced,secondary,0,no,no,1023,3,-1,0,unknown,yes
40,married,secondary,-283,no,no,253,2,-1,0,unknown,no
41,married,primary,188,yes,yes,10,14,-1,0,unknown,no
43,single,secondary,985,yes,yes,51,19,-1,0,unknown,no
37,single,tertiary,344,no,no,407,2,-1,0,unknown,no
45,divorced,primary,3854,yes,no,10,3,-1,0,unknown,no
52,single,unknown,0,no,no,9,2,-1,0,unknown,no
44,divorced,secondary,456,no,no,110,3,-1,0,unknown,no
49,divorced,secondary,947,no,no,808,2,-1,0,unknown,yes
38,married,tertiary,6999,no,no,11,2,-1,0,unknown,no
38,married,secondary,-627,yes,yes,176,4,-1,0,unknown,no
46,divorced,unknown,3390,no,no,152,3,-1,0,unknown,no
51,married,tertiary,4655,no,no,44,4,-1,0,unknown,no
45,married,secondary,625,no,no,13,3,-1,0,unknown,no
41,married,tertiary,15,no,no,13,5,-1,0,unknown,no
46,married,tertiary,5464,no,no,79,4,-1,0,unknown,no
52,single,primary,3421,no,no,212,8,-1,0,unknown,no
57,married,primary,1592,no,yes,78,4,-1,0,unknown,no
50,married,secondary,213,yes,yes,87,2,-1,0,unknown,no
43,single,secondary,740,yes,no,585,2,-1,0,unknown,yes
43,married,primary,-41,no,no,8,3,-1,0,unknown,no
42,married,secondary,671,yes,no,10,29,-1,0,unknown,no
55,single,secondary,1539,no,no,65,2,-1,0,unknown,no
47,married,tertiary,1855,no,no,129,3,-1,0,unknown,no
55,married,secondary,241,yes,no,14,6,-1,0,unknown,no
38,married,secondary,1409,yes,no,9,14,-1,0,unknown,no
55,married,tertiary,4777,no,yes,12,3,-1,0,unknown,no
53,married,secondary,4601,yes,no,100,4,-1,0,unknown,no
56,married,unknown,9246,no,no,143,3,-1,0,unknown,no
31,single,secondary,1016,yes,no,9,5,-1,0,unknown,no
31,married,secondary,356,yes,no,228,5,-1,0,unknown,no
39,married,unknown,9716,no,no,86,2,-1,0,unknown,no
45,married,tertiary,655,no,no,693,3,-1,0,unknown,yes
35,married,secondary,2672,no,no,8,10,-1,0,unknown,no
36,married,secondary,1132,yes,yes,258,2,-1,0,unknown,no
39,single,secondary,6512,no,no,16,6,-1,0,unknown,no
52,divorced,secondary,765,yes,no,27,3,-1,0,unknown,no
39,married,tertiary,3,no,no,12,14,-1,0,unknown,no
39,married,unknown,378,no,no,17,5,-1,0,unknown,no
50,married,primary,537,yes,no,11,15,-1,0,unknown,no
38,married,secondary,2685,no,no,22,12,-1,0,unknown,no
60,married,tertiary,651,no,no,155,2,-1,0,unknown,no
59,married,primary,2814,no,no,81,3,-1,0,unknown,no
39,married,secondary,2765,yes,yes,116,3,-1,0,unknown,no
36,single,secondary,449,yes,no,136,3,-1,0,unknown,no
57,single,secondary,316,no,no,8,7,-1,0,unknown,no
40,single,secondary,142,no,yes,14,3,-1,0,unknown,no
39,divorced,secondary,1062,yes,no,10,4,-1,0,unknown,no
